GenePage ID	Gene Symbol	Human Entrez ID	OMIM Gene ID	OMIM Disease IDs(|)	XB tropicalis ID	Entrez tropicalis ID	XB laevis.L ID	laevis.L Symbol	Entrez laevis.L ID	XB laevis.S ID	laevis.S Symbol	Entrez laevis.S ID
5867326	adamtsl5				5867327	100379976	6489045	adamtsl5.L	108711437	17332450	adamtsl5.S	108712867
5867354	hapln3				5867355	548802	5867368	hapln3.L	379318	17346258	hapln3.S	446245
5867390	gdpgp1				5867391	779852	17338844	gdpgp1.L		5867405	gdpgp1.S	100126619
5867414	gnrhr2			612875	5867415	100135415	17334897	gnrhr2.L	108710306	6488147	gnrhr2.S	108712466
5867423	taf1d	79101	612823		5867424	100135149	17343555	taf1d.L		17343556	taf1d.S	
5867493	adam21	8747	603713		5867494		5867508	adam21.L	378571	17335044	adam21.S	
5867517	havcr1	26762	606518	147050	5867518	100491991	5867529	havcr1.L	432271	17345069	havcr1.S	108712262
5867546	XB5867546 [provisional]				5867547	100495408	5867548	XB5867546.L [provisional]	108711601	17345754	XB5867546.S [provisional]	
5867564	pigq	9091	605754		5867565	100216058	5867570	pigq.L	444055	17343250	pigq.S	108703186
5867591	post				22065164		6252150	post.L	397964	17330451	post.S	
5867608	cntd1	124817	618166		5867609	100497368	5867610	cntd1.L	496080	17335231	cntd1.S	
5867623	imp3	55272	612980		5867624	448133	5867692	imp3.L	432130	17331010	imp3.S	108715737
5867777	nt5dc4				5867778	100496104	5867779	nt5dc4.L	494768	17345454	nt5dc4.S	
5867804	btn1a1	696	601610		5867805	100127740	6486918	btn1a1.L		17332204	btn1a1.S	
5867822	edrf1				5867823	100497935	17331593	edrf1.L		5867827	edrf1.S	432052
5867839	snrnp48				5867840	100216024	5867851	snrnp48.L	444359	17341959	snrnp48.S	
5867878	inpp5a.2	3632	600106		5867879	100145794	6486783	inpp5a.2.L	108711626	17339221	inpp5a.2.S	
5867893	chmp7	91782	611130		5867894	548452	5867909	chmp7.L	379536	17343322	chmp7.S	
5867928	palb2	79728	610355	114480|610832|189960|613348	5867929	100491433	5867938	palb2.L	733293	17336731	palb2.S	
5867956	inka2				5867957	100127801	6489097	inka2.L	108708180	17345457	inka2.S	
5867970	kcnd3	3752	605411	607346|616399	5867971	100125015	5867986	kcnd3.L	378574	17341632	kcnd3.S	
5867992	gxylt1	283464	613321		5867993	100127708	5868100	gxylt1.L	734649	17341889	gxylt1.S	
5868139	heatr5a				5868140	100036639	6487609	heatr5a.L	108699234	17339489	heatr5a.S	
5868171	tti1	9675	614425		5868172	100124746	6487603	tti1.L	108704602	17342961	tti1.S	
5868232	slc25a19	60386	606521	607196|613710	5868233	548707	17343116	slc25a19.L	108701072	17343117	slc25a19.S	
5868298	dhx35				5868299	779970	17337985	dhx35.L	108701056	6487366	dhx35.S	108702759
5868338	XB5868338 [provisional:sun3]				5868339	100127596	17346856	XB5868338.L [provisional:sun3]		17346857	XB5868338.S [provisional:sun3]	
5868351	spg11	80208	610844	604360|602099|616668	5868352	394666	6486882	spg11.L	108711516	17333450	spg11.S	
5868422	wdr76				5868423	100379849	17341850	wdr76.L		5868447	wdr76.S	735144
5868467	chia	27159	606080		5868468	548404	17340685	chia.L		5868903	chia.S	378490
5868905	cox1	4512	516030	500008|540000	5868906	100380125	6251957	cox1.L	2642088	17336096	cox1.S	
5869910	gosr2	9570	604027	614018	5869911	100135400	17333433	gosr2.L	446602	5869932	gosr2.S	380410
5869968	usp19	10869	614471		5869969	780341	6487154	usp19.L	108714681	17338763	usp19.S	108715889
5870090	cd36l				5870091	100496002	17332890	cd36l.L	108710274	17332891	cd36l.S	
5870095	lekr1	389170	613536		5870096	100145254	17332895	lekr1.L		6487686	lekr1.S	
5870146	dgkb	1607	604070		5870147	100124765	17343736	dgkb.L	108718485	17343737	dgkb.S	108719677
5870162	cep44				5870163	780008	5870211	cep44.L	100037156	17331278	cep44.S	
5870241	mff	56947	614785	617086	5870242	100379850	5870309	mff.L	443869	6255354	mff.S	446760
5870323	gigyf2	26058	612003	607688	5870324	100487831	17338064	gigyf2.L	445853	5870341	gigyf2.S	495698
5870366	vamp1	6843	185880	108600	5870367	100127560	6254529	vamp1.L	495063	17334826	vamp1.S	
5870377	slc6a19	340024	608893	234500|138500|242600	5870378	100145739	17343527	slc6a19.L	447504	5870506	slc6a19.S	447481
5870536	mcm6.2	4175	601806	223100|606255	5870537	548975	5870555	mcm6.2.L	398071	17344862	mcm6.2.S	
5870590	fryl				5870591	779572	17345177	fryl.L	108698323	6486676	fryl.S	108704247
5870673	XB5870673 [provisional]				5870674	100494424	17337715	XB5870673.L [provisional]		17337716	XB5870673.S [provisional]	
5870707	XB5870707 [provisional]				5870708	100495517	5870712	XB5870707.S [provisional]	398891	17333642	XB5870707.L [provisional]	
5870730	xkr5				5870731	619358	5870741	xkr5.L	446266	17340992	xkr5.S	
5870753	mgc69416				5870754	447994	6489338	mgc69416.L		18005630	mgc69416.S	
5870805	mgc108322				5870806	619585	18005837	mgc108322.L		18005983	mgc108322.S	
5870894	XB5870894 [provisional]				5870895	100124950	5870946	XB5870894.L [provisional]	432289	17339723	XB5870894.S [provisional]	
5870966	kiaa1671				5870967	100379851	6488581	kiaa1671.L		17343931	kiaa1671.S	108707085
5870985	urah				5870986	100489904	5870987	urah.L	100049770	17344509	urah.S	108715418
5871002	sult5a1				5871003		5871008	sult5a1.L	779257	17340326	sult5a1.S	
5871019	maml3	55534	608991		5871020	100158633	6488929	maml3.L		17342049	maml3.S	108706676
5871033	XB5871033 [provisional:c1galt1]				5871034	100496837	5871035	XB5871033.L [provisional:c1galt1]	444326	17330942	XB5871033.S [provisional:c1galt1]	108709868
5871041	gtf2h4	2968	601760		5871042	548562	17339166	gtf2h4.L		5995107	gtf2h4.S	432181
5871172	smagp				5871173	733787	17332936	smagp.L	108708609	5871270	smagp.S	100127312
5871300	plpp6	403313	611666		5871301	100125020	17333883	plpp6.L	108714504	6488365	plpp6.S	108715757
5871337	mgc146850				5871338	780081	17336638	mgc146850.L	108713542	18005984	mgc146850.S	
5871353	ap2b1	163	601025		5871354	394814	5871447	ap2b1.L	380165	17342741	ap2b1.S	108709616
5871493	traf3ip1	26146	607380	616629	5871494	779507	17335338	traf3ip1.L	108701413	6486871	traf3ip1.S	108703028
5871526	morn2				5871527	100488991	5871528	morn2.L	100049748	17338387	morn2.S	
5871531	spopl				5871532	100497988	5871534	spopl.L	443784	17330131	spopl.S	108702947
5871551	cyp27a1	1593	606530	213700	5871552	100145773	5871576	cyp27a1.L	733412	17330751	cyp27a1.S	
5871634	ptprn	5798	601773		5871635	100158522	5871687	ptprn.L	444138	17341325	ptprn.S	108702927
5871696	c9orf72	203228	614260	105550	5871697	549016	5871710	c9orf72.L	496290	17338348	c9orf72.S	
5871723	b4galt1.1	2683	137060	607091	5871724	100145518	17335264	b4galt1.1.L	108712215	6485822	b4galt1.1.S	108706812
5871767	XB5871767 [provisional:gatd3b]				5871768	100490530	5871799	XB5871767.L [provisional:gatd3b]	100137677	17343781	XB5871767.S [provisional:gatd3b]	
5871814	ckap5	9793	611142		5871815	100145713	6253126	ckap5.L	779014	5871876	ckap5.S	108715250
5871952	large2	120071	609709		5871953	100125087	6256639	large2.L	734944	5872007	large2.S	398936
5872063	gh2	2689	139240		5872064	100490878	17332156	gh2.L		5872068	gh2.S	373617
5872072	chrm4	1132	118495		5872073	100127705	17344760	chrm4.L	108713768	6464332	chrm4.S	108715244
5872094	esco1	114799	609674		5872095	733526	5872103	esco1.L	100127348	17331390	esco1.S	
5872108	ankrd45				5872109	496592	17340516	ankrd45.L	108714404	5872118	ankrd45.S	496009
5872134	galr3	8484	603692		5872135	100488248	17331133	galr3.L	108714536	17331134	galr3.S	108715783
5872142	cep120	153241	613446	617761|616300	5872143	100145455	5872183	cep120.L	446731	17339366	cep120.S	
5872209	ctu1	90353	612694		5872210	548460	5872246	ctu1.L	779274	17344397	ctu1.S	
5872274	emid1	129080	608926		5872275	779715	5872306	emid1.L	379531	17336854	emid1.S	495176
5872333	nhs	4810	300457	302350|302200	5872334	100498628	5872340	nhs.L	495460	17340153	nhs.S	
5872356	slc38a7	55238	614236		5872357	100491813	5872358	slc38a7.L	100049087	17346219	slc38a7.S	
5872372	XB5872372 [provisional]				5872373	548390	5872479	XB5872372.S [provisional]	379157	17338979	XB5872372.L [provisional]	108719106
5872502	ppm1h	57460	616016		5872503	550059	17329955	ppm1h.L	108711042	17329956	ppm1h.S	108713190
5872511	cox4i2	84701	607976	612714	5872512	549699	17345285	cox4i2.L	379593	6254169	cox4i2.S	444815
5872520	XB5872520 [provisional]				5872521	100135231	5872547	XB5872520.L [provisional]	100137637	18005631	XB5872520.S [provisional]	
5872576	XB5872576 [provisional:acnat1]				5872577	100488333	5872588	XB5872576.L [provisional:acnat1]	100137716	17338807	XB5872576.S [provisional:acnat1]	
5872600	baat	570	602938	607748	5872601	100125079	17333934	baat.L		17333935	baat.S	108707337
5872636	opn6a				5872637	100124934	18005632	opn6a.L	108716317	6488124	opn6a.S	108717820
5872659	tsnare1				5872660	100127544	17340902	tsnare1.L	108718610	6486590	tsnare1.S	108719767
5872720	XB5872720 [provisional]				5872721	100145503	11536250	XB5872720.S [provisional]		18005985	XB5872720.L [provisional]	
5872748	selenop2l				5872749	448755	18005838	selenop2l.L	108714268	18005986	selenop2l.S	
5872779	apob	338	107730	144010|615558	5872780	100498048	5872781	apob.L	379475	17342638	apob.S	734271
5872788	tmem182				5872789	779857	6255559	tmem182.L	100037003	17335136	tmem182.S	
5872816	kiaa1210	57481	300995		5872817	100170576	5872829	kiaa1210.L	496296	17345778	kiaa1210.S	
5872865	lactb	114294	608440		5872866	100493644	17344194	lactb.L		5872881	lactb.S	100127304
5872896	sult2a1	6822	125263		5872897	100144988	5872923	sult2a1.L	496246	17343325	sult2a1.S	108697829
5872931	mgc147475				5872932	780138	18005839	mgc147475.L	108696789	5872962	mgc147475.S	100036932
5872972	cnksr3	154043	617476		5872973	100216222	17332179	cnksr3.L		17332180	cnksr3.S	108717865
5872993	paics.2	10606	172439		5872994	100036662	5872998	paics.2.L	431975	17346689	paics.2.S	
5873003	scfd2				5873004	394663	6489172	scfd2.L	108698379	17338296	scfd2.S	
5873018	foxred2	80020	613777		5873019	100145474	6489305	foxred2.L	108714474	17346456	foxred2.S	
5873067	gstcd	79807	615912		5873068	100380179	5873090	gstcd.L	446613	17339302	gstcd.S	
5873118	safb	6294	602895		5873119	549467	17343121	safb.L	108713096	5873150	safb.S	443583
5873170	cst3	1471	604312	105150|611953	5873171	100379852	5873284	cst3.L	733234	17344609	cst3.S	108717964
5873314	XB5873314 [provisional:rab32]				5873315	100496061	5873321	XB5873314.L [provisional:rab32]	100037231	17335403	XB5873314.S [provisional:rab32]	
5873423	fam189a1				5873424	779825	17340232	fam189a1.L		6485655	fam189a1.S	108712949
5873450	adal				5873451	100125134	5873474	adal.L	443687	17332049	adal.S	
5873515	atp2c2	9914	613082		5873516	779979	17332693	atp2c2.L	108714077	5873535	atp2c2.S	735042
5873546	tlr13				5873547	100485164	5873549	tlr13.L	100049732	17339709	tlr13.S	108697813
5873551	ccdc63	160762	617969		5873552	100145514	5873574	ccdc63.L	399020	17331444	ccdc63.S	
5873605	tmem150b	284417	617291		5873606	548751	6254290	tmem150b.L	735115	5873625	tmem150b.S	734545
5873645	phldb1	23187	612834		5873646	100170555	17338142	phldb1.L		5873677	phldb1.S	734653
5873698	celf4	56853	612679		5873699	779831	6055509	celf4.L	100190784	17330706	celf4.S	
5873720	pyroxd1	79912	617220	617258	5873721	100145712	6488366	pyroxd1.L	108710697	17333666	pyroxd1.S	
5873751	XB5873751 [provisional]				5873752	100127826	18005633	XB5873751.S [provisional]		18005752	XB5873751.L [provisional]	
5873780	man1b1	11253	604346	614202	5873781	100145194	5873831	man1b1.L	447291	17330612	man1b1.S	
5873848	atg101	60673	615089		5873849	549574	5873876	atg101.L	446504	17344885	atg101.S	108709809
5873923	XB5873923 [provisional]				5873924	100127707	6487761	XB5873923.S [provisional]		17331676	XB5873923.L [provisional]	
5873934	hdac6	10013	300272	300863	5873935	100379853	5874020	hdac6.L	380178	17333506	hdac6.S	
5874063	uba1	7317	314370	301830	5874064	100495145	5874138	uba1.L	398370	6254676	uba1.S	379877
5874309	arsd	414	300002		5874310	548706	5874332	arsd.L	444513	17344009	arsd.S	
5874341	camk1d	57118	607957		5874342	100493115	17342808	camk1d.L	399357	5874343	camk1d.S	399357
5874357	ccni2				5874358	100125081	5874398	ccni2.L	447544	17341559	ccni2.S	108713265
5874429	tmem132d	121256	611257		5874430	100127786	17331649	tmem132d.L	108695667	17331650	tmem132d.S	108705210
5874438	lyrm9				5874439	100216103	6486428	lyrm9.L	108705681	17340440	lyrm9.S	
5874445	cluh	23277	616184		5874446	780032	6486526	cluh.L		17331051	cluh.S	
5874500	snrpg	6637	603542		5874501	100125174	17333470	snrpg.L	108711541	5874589	snrpg.S	779307
5874684	umps	7372	613891	258900	5874685	496817	6255327	umps.L	494728	17343822	umps.S	
5874828	angpt4	51378	603705		5874829	733767	17341556	angpt4.L	108711059	6466085	angpt4.S	100174806
5875041	angpt4.2	51378	603705		5875042	100491105	5875521	angpt4.2.L	108710253	18005634	angpt4.2.S	100174806
5875600	rrs1				5875601	100124888	5875669	rrs1.L	432142	17341390	rrs1.S	495260
5875738	capn3	825	114240	253600|618129	5875739	100497532	5875757	capn3.L	100125665	17345671	capn3.S	
5875769	gpr176	11245	612183		5875770	100124920	17338100	gpr176.L	108699221	17338101	gpr176.S	
5875779	sf3b2	10992	605591		5875780	100170589	5875890	sf3b2.L	734465	17346822	sf3b2.S	108715121
5876073	ctrl	1506	118888		5876074	548358	5876509	ctrl.L	379495	17338541	ctrl.S	
5876528	ctsf	8722	603539	615362	5876529	100127591	6486652	ctsf.L	108713957	17346534	ctsf.S	
5876582	acadvl	37	609575	201475	5876583	100216267	6486058	acadvl.L	108711808	17344735	acadvl.S	
5876791	XB5876791 [provisional:olfr1019]				5876792	100497107	5876793	XB5876791.S [provisional:olfr1019]	373607	17339001	XB5876791.L [provisional:olfr1019]	
5876797	nmral1				5876798	549716	17339003	nmral1.L	108706289	5876906	nmral1.S	414512
5876948	stx4	6810	186591		5876949	493473	6254734	stx4.L	734915	17337447	stx4.S	
5876966	ctsk	1513	601105	265800	5876967	779889	5876989	ctsk.L	100127265	17336864	ctsk.S	
5877001	XB5877001 [provisional]				5877002		5877070	XB5877001.L [provisional]		18005635	XB5877001.S [provisional]	
5877134	c9orf78				5877135	733913	5877178	c9orf78.L	447766	17333566	c9orf78.S	
5877219	myo1d	4642	606539		5877220	100497691	5877264	myo1d.L	398749	17346552	myo1d.S	
5877282	snrpb	6628	182282	117650	5877283	407857	5877790	snrpb.L	734887	17344003	snrpb.S	379853
5878273	tgm6	343641	613900	613908	5878274	100145475	22168659	tgm6.L		17333819	tgm6.S	
5878288	cad	790	114010	616457	5878289	100125119	6485795	cad.L	108716059	17337791	cad.S	108717524
5878453	cbwd1.1	55871	611078		5878454	100145154	17330064	cbwd1.1.L	108714402	5878492	cbwd1.1.S	734600
5878512	wfdc2	10406	617548		5878513	100494547	5878528	wfdc2.L	100856800	17332263	wfdc2.S	
5878542	ptx				5878543	100127855	17342908	ptx.L		5878615	ptx.S	398040
5878658	twf2	11344	607433		5878659	100170198	5878672	twf2.L	379995	6253382	twf2.S	447782
5878699	twist2	117581	607556	227260|200110|209885	5878700	100125350	17340459	twist2.L		17340460	twist2.S	108709884
5878703	gtsf1	121355	617484		5878704	100036720	5878737	gtsf1.L	779205	17333217	gtsf1.S	
5878764	hnrnpa3	220988	605372		5878765	100144993	17331347	hnrnpa3.L	397772	5879146	hnrnpa3.S	397773
5879292	dlx3	1747	600525	104510|190320	5879293	594954	5879348	dlx3.L	779428	6254455	dlx3.S	394327
5879386	klhdc3	116138	611248		5879387	100145093	5879442	klhdc3.L	380094	17341604	klhdc3.S	
5879486	mkrn2	23609	608426		5879487	448038	6079172	mkrn2.L	735181	17331626	mkrn2.S	
5879625	lamtor1	55004	613510		5879626	394922	17332883	lamtor1.L		6079175	lamtor1.S	379890
5879808	XB5879808 [provisional:vmn2r26]				5879809	100493626	5879812	XB5879808.L [provisional:vmn2r26]		17344890	XB5879808.S [provisional:vmn2r26]	
5879818	ahi1	54806	608894	608629	5879819	100487301	6489119	ahi1.L	108716153	17337644	ahi1.S	
5879834	pcnx2	80003	617656		5879835	779541	17335571	pcnx2.L	108716135	17335572	pcnx2.S	
5879842	nt5m	56953	605292		5879843	448172	17343690	nt5m.L	108701682	6488324	nt5m.S	108703236
5879888	tex2.1				5879889	100127673	6488721	tex2.1.L		17342519	tex2.1.S	
5879909	nop56	10528	614154	614153	5879910	733535	5880203	nop56.L	398253	17340988	nop56.S	
5880491	sting1	340061	612374	615934	5880492	100127621	17330645	sting1.L		6486933	sting1.S	108712650
5880503	zbtb43				5880504	779805	17345621	zbtb43.L	108698166	17345622	zbtb43.S	108699892
5880520	jade2	23338	610515		5880521	100127822	5880533	jade2.L	733278	17332267	jade2.S	
5880541	XB5880541 [provisional]				5880542	100497460	5880550	XB5880541.S [provisional]	447729	17338065	XB5880541.L [provisional]	
5880591	bsk146				5880592	100495913	5880598	bsk146.L	432315	17344705	bsk146.S	108702830
5880601	fam228b				5880602	100145040	17331156	fam228b.L		6487621	fam228b.S	108718265
5880619	foxl1	2300	603252		5880620	100038263	17346299	foxl1.L	108714072	17346300	foxl1.S	108715090
5880627	msto1	55154	617619	617675	5880628	100145525	6486818	msto1.L	108699490	17342134	msto1.S	
5880665	cep192	55125	616426		5880666	100493118	5880699	cep192.L	445874	17336589	cep192.S	
5880719	erich3				5880720	100127552	5880731	erich3.L	733411	17345645	erich3.S	108715509
5880739	gse1	23199	616886		5880740	100379977	17339921	gse1.L	108714091	5880791	gse1.S	100036836
5880825	XB5880825 [provisional:samd9l]				5880826	594891	6488962	XB5880825.L [provisional:samd9l]	108701213	17345817	XB5880825.S [provisional:samd9l]	
5880836	mvp	9961	605088		5880837	779746	5880964	mvp.L	379630	17344015	mvp.S	108704240
5881026	stk38l	23012	615836		5881027	448427	17330063	stk38l.L	108710710	5881287	stk38l.S	414693
5881330	mapk7	5598	602521		5881331	779785	5881348	mapk7.L	446599	17331346	mapk7.S	
5881366	tmcc1	23023	616242		5881367	100170168	5881407	tmcc1.L	431802	17331138	tmcc1.S	108715860
5881446	glod5				5881447	733888	5881482	glod5.L	733341	17337987	glod5.S	
5881522	alkal2				5881523	100379943	17341282	alkal2.L	108716378	17341283	alkal2.S	108718224
5881527	eppk1	83481	607553		5881528	779606	5881542	eppk1.L	108718623	17341288	eppk1.S	108695491
5881592	znf572				5881593	100486709	5881598	znf572.L	734445	17334344	znf572.S	
5881603	ephb4	2050	600011	617300	5881604	100497297	6251588	ephb4.L	100191023	5881619	ephb4.S	398362
5881672	znf526	116115	614387		5881673	100145203	6487343	znf526.L	108696701	17345517	znf526.S	108697764
5881708	rph3a	22895	612159		5881709	100487950	11536272	rph3a.L		5881716	rph3a.S	446587
5881730	ythdc2	64848	616530		5881731	779469	6489060	ythdc2.L	108717346	17333090	ythdc2.S	
5881750	cpsf1	29894	606027		5881751	100379854	5881773	cpsf1.L	398931	17344496	cpsf1.S	
5881784	crtac1	55118	606276		5881785	779826	6486151	crtac1.L		17340041	crtac1.S	
5881807	dnttip1	116092	611388		5881808	100145563	5881909	dnttip1.L	443820	17335497	dnttip1.S	398821
5881950	nat16	375607	615783		5881951	779909	17339186	nat16.L		6252745	nat16.S	100158414
5882040	ctif	9811	613178		5882041	779787	17332636	ctif.L	108718664	6488417	ctif.S	108707342
5882189	wdr25	79446	618059		5882190	100127875	6486928	wdr25.L	108698777	17330879	wdr25.S	
5882198	acsl3	2181	602371		5882199	100036652	6486544	acsl3.L	108717083	17336301	acsl3.S	108718152
5882296	proc.2	5624	612283	176860|612304	5882297	100145345	18005840	proc.2.L		18005987	proc.2.S	
5882323	zg16	653808	617311		5882324	100170438	17339674	zg16.L	108703805	17339675	zg16.S	108704290
5882685	XB5882685 [provisional:cdca7]				5882686	100170427	6487389	XB5882685.L [provisional:cdca7]	108708645	17334489	XB5882685.S [provisional:cdca7]	
5883471	znf470				5883472	779587	17336648	znf470.L		17336649	znf470.S	
5883500	endoul	8909	606720		5883501	100145603	5883648	endoul.L	394346	6252901	endoul.S	100189581
5883702	slc2a15a	56606	606142	612076	992550	100494397	17345103	slc2a15a.L	108698035	17345104	slc2a15a.S	108706541
5883748	kdm3b	51780	609373		5883749	100135177	17346284	kdm3b.L	108711000	6487843	kdm3b.S	108713217
5883771	hells	3070	603946	616911	5883772	100216265	5883885	hells.L	446222	17339727	hells.S	108705255
5883963	atp13a-like				5883964	733496	6486892	atp13a-like.L	108716994	17339036	atp13a-like.S	108718084
5883976	ccdc88a	55704	609736	260565|617507	5883977	100380128	5883986	ccdc88a.L	431973	17330169	ccdc88a.S	
