Gene Symbol	Human Entrez ID
trmt10b	
trim14	9830
ptrh1	
cox11	1353
gmnc	647309
mtus2	
slc22a31	
dchs2	54798
lpcat1	79888
podxl2	50512
arhgap39	80728
nkpd1	
asb8	140461
clec19a	
XB6049105 [provisional]	
gabrb1	2560
ern1	2081
or2d3	
uckl1	54963
znf805	
slc15a5	
arsl	415
necap2	55707
emc9	
suv39h1	6839
slc16a14	
trpv6	55503
or5an1	390195
slc39a4	55630
dchs1	8642
znf577	
pars2	25973
or2a14	
or13a1	
pex6	5190
or1e2	
daam2	23500
npbwr2	2832
clcnkb	1188
tfr2	7036
or6n2	
gabra6	2559
ano9	
dlk2	
wnk2	65268
gal3st2	64090
itga10	8515
pdzd7	79955
tmem178b	
clasp1	23332
or5b12	
or1c1	
fam43b	
zcchc3	
col15a1	1306
neu3.3	10825
srms	6725
zar1l	
soga1	
sema6b	10501
znf665	
or1j2	
or6q1	
erfl	
or8u9	
slc5a3	6526
grik2	2898
stxbp5l	9515
syt15	83849
arfgef3	57221
or1g1	
or4f21	
carns1	57571
or2v2	
or8d1	
arhgap40	
lbp	3929
layn	
ccdc146	
lamb4	22798
otulin	90268
ccdc148	
or1n1	
tril	9865
or4n2	
piezo1	9780
slc4a8	9498
jmjd7-pla2g4b	
slc44a3	
frmpd4	9758
bcas3	54828
nipsnap3a	25934
ankrd54	129138
arhgef40	55701
slc47a1	55244
mylk4	
fam149a	
rgs22	26166
plekhg1	
gbp6	163351
flvcr1	28982
chadl	150356
mmp10	4319
osgin1	29948
dync2i1	55112
astn2	23245
grxcr2	643226
rap1gap2	
sgsm2	9905
arfgef1	10565
ltbp3	4054
ston1	11037
or5a1	
or6c3	
dnah6	1768
XB6050703 [provisional]	
adra1d	146
XB6050834 [provisional:igfals]	
tmc2	117532
gnai2	2771
dcaf1	9730
muc5ac	4586
tmem244	
col19a1	1310
trabd2b	388630
trabd2a	129293
tspear	54084
folh1	2346
dgkd	8527
mtmr12	54545
proser1	
sorbs1	10580
paqr9	344838
bend3	57673
prss56	646960
or1q1	
apcs.2	325
or4s2	
slc22a8l.1	9376
hepacam	220296
etv4	2118
snx29	
col6a6	131873
or2g3	
plpp4	
lingo3	645191
kcns1	
lrrc30	
b4galnt3	283358
adamts15	170689
cdkl1	8814
znf229	
tmem158	
tafa1	407738
dthd1	401124
hkr1	
elfn1	392617
terb2	145645
csmd3	114788
ccdc28a	25901
slc39a12	221074
krt34	3885
or2t1	
ebf1	1879
pde8a	5151
kif26a	26153
znf546	
znf567	
or4q3	
pcdhgc4	56098
XB6052209 [provisional]	
nxpe1	
msantd2	
knl1	57082
asic3	9311
or9q2	
or5j2	
znf510	
aggf1	55109
wdr62	284403
vtcn1	79679
c3p1	
ubr1	197131
stum	
or13c8	
rnf213	57674
cntnap4	85445
myc	4609
kdr	3791
maf	4094
raf1	5894
fyn	2534
lck	3932
uhrf2	115426
kansl3	55683
gaa	2548
med27	9442
spata5	166378
bptf	2186
ptpn11	5781
fcn3	8547
pnlip	5406
abl1	25
sftpa	
trnau1apl2	
osbp	5007
casr	846
prss2	5645
rtn4r	65078
serinc4	619189
phf2	5253
kcnk15	60598
sipa1	6494
znf618	114991
ubc	7316
sec22a	26984
kdm6b	23135
hhipl2	
slc35d3	340146
fes	2242
egfr	1956
vav2	7410
pik3r1	5295
hook3	84376
dpf3	8110
pcnx1	22990
zfr	51663
nedd8	4738
nfat5	10725
grb2	2885
mrps10	55173
cntn2	6900
eif3g	8666
thrb	7068
rab13	5872
eps15	2060
c21orf118	
jmjd8	
arid2	196528
trip12	9320
smc6.1	79677
inpp5d	3635
tpm2	7169
hcn3	57657
kdrl	
carm1	
fhod3	80206
she	126669
pdgfra	5156
itgb1bp1	9270
igsf10	285313
ddi2	
dpysl5	56896
rpl22l1	
thap12	5612
ik	3550
ube2ql1	134111
tg	7038
dpep2	64174
fgr	2268
sla	6503
slc35g1	159371
shc2	25759
samd12	401474
hars1	3035
fau	2197
vav1	7409
abcc9	10060
gjb4	127534
casq2	845
cabp4	57010
nmbr	4829
ubb	7314
vav3	10451
ppp2r2c	5522
tmem64	
kctd1	284252
bcar3	8412
kat6a	7994
qtrt1	81890
fam214b	
man1c1	57134
tec	7006
gnb1	2782
mthfd2l	441024
dysf	8291
pgm2l1	283209
rrh	10692
lrit3	345193
sh2d1a	4068
sgip1	84251
hcfc1	3054
card11	84433
zbed4	9889
tafa5	25817
tpm4	7171
gbp3	2635
gmfb	2764
ccnd1	595
kcnn2	3781
pik3r2	5296
harbi1	283254
pgrmc1	10857
slc25a5	292
nck2	8440
ankhd1	54882
xrcc2	7516
prss1.2	5644
sap130	79595
wdr33	55339
rhbdf1	64285
drap1	10589
ets2	2114
sco1	6341
zbed1	9189
wipi2	26100
fank1	92565
arhgef25	115557
kcnj11	3767
camk1g	57172
pkn3	29941
erg	2078
rasa1	5921
col6a2	1292
cog4	25839
pik3c3	5289
atf3	467
ddx18	8886
pcdh11x	27328
rnf113a	7737
serpind1	3053
nck1	4690
clcn1	1180
mafb	9935
nras	4893
ampd1	270
luc7l	55692
usp22	23326
mafa	389692
grap2	9402
sf3a1	10291
pla2g3	50487
ntmt2	
fmnl3	91010
cnot3	4849
dnajc14	85406
rag1	5896
mnt	4335
dhx8	1659
trim55	84675
abcf3	
tmem120b	144404
hcls1	3059
fnbp4	23360
brpf3	27154
ascc3	10973
n4bp2	
nmu	10874
pdgfrb	5159
large1	9215
pnliprp3	
cct3	7203
rbm8a	9939
dynlt4	343521
mtx1	4580
arfrp1	10139
c1qb	713
aars2	57505
rxfp4	339403
arhgef15	22899
agap3	116988
tesmin	9633
gemin7	79760
tbx6	6911
commd7	149951
msl3	10943
trim26	7726
zgpat	
acap1	9744
kcnk18	338567
mpdu1	9526
spag17	200162
polr2a	5430
ino80b	83444
frrs1l	23732
atad5	79915
rrp8	23378
atg9b	285973
cacfd1	11094
mxd4	
rprd2	23248
efcc1	
qser1	
cxcl8a.1	3576
mfap2	4237
nfkbie	4794
cyp27c1	
noxa1	10811
tcf23	150921
ripply3	53820
pogz	23126
mllt3	4300
arhgef39	
tigd5	
gpx8	493869
pwp2	5822
swi5	375757
bcl7c	9274
lrtomt	220074
dsn1	79980
nup58	9818
psmb6	5694
gna13	10672
slc16a6	9120
emsy	56946
casp8ap2	9994
cdk2ap2	
ascl3	56676
kiaa1549	57670
plekhb1	58473
frem3	166752
csf1r	1436
fchsd1	89848
popdc3	64208
elapor1	57535
crygdl.48	
ado	84890
mycbpap	84073
sla2	84174
eepd1	80820
ppp1r10	5514
nsrp1	84081
fosl1	8061
pdap1	11333
nup62	23636
snapc3	6619
exosc5	56915
znf385c	
tmed8	
upf1	5976
dohh	83475
cyp4f2	8529
mad1l1	8379
npc2	10577
batf	10538
btbd6	
fosl2	2355
ddrgk1	65992
c3orf49	
dnaaf3	352909
ttc19	54902
trpv2	51393
mpg	4350
kiaa1549l	25758
ada2	51816
eif5b	9669
helb	92797
hmga2	8091
cbarp	
rps14	6208
max	4149
wdr81	124997
kndc1	85442
ddo	8528
marcks	4082
depdc4	
eif4e1b	
pcgf6	84108
kiaa0319	9856
ighmbp2	3508
shb	6461
fastkd5	60493
zc3h18	
zfand4	
tsg101	7251
zcchc7	
ccdc80	151887
col2a1	1280
tgm3l.1	
sgca	6442
col1a1	1277
sh2d3c	10044
adat3	113179
pacs1	55690
tcerg1	10915
ap2m1	1173
lpar6	10161
ccdc153	
cbl	867
cfap20dc	
rpp14	11102
hnrnpk	3190
nfrkb	4798
cfap210	
slc25a43	203427
gar1	54433
nol8	55035
myoc	4653
ewsr1	2130
rpap2	79871
tmsb4x	7114
hmcn1	83872
lrrc52	440699
pnn	5411
thrsp	7069
diaph2	1730
nup42	
basp1	10409
itga1	3672
emb	133418
golm2	
bud13	
gnat2	2780
tmem87a	
slc38a2	54407
gpr34	2857
fosb	2354
insyn2a	642938
ttll8	
tmem204	79652
crebbp	1387
grap	10750
fam83g	644815
ppip5k1	9677
dcun1d3	123879
ep400	57634
spata1	
exoc3l1	283849
tmem125	
angptl3	27329
phc3	
pacrg	135138
pgbd5	79605
calr3	125972
coa7	65260
tceanc2	
moxd2	
vapb	9217
dydc1	143241
cxorf30	
sez6l	23544
ppp4r2	151987
wac	51322
fra10ac1	118924
gje1	
ackr4	51554
rabl3	
rexo4	57109
gpc2	
lefty	
trpc2	
mig30	
numa1	4926
tufm	7284
map4	4134
hmx1	3166
prss3	5646
mllt10	8028
scn2a	6326
slco1c1	53919
ovch1	
chrnb1	1140
coro1a	11151
siglec12	89858
ccdc14	64770
syn1	6853
astl2c	
plscr3	57048
plscr4	57088
pcnt	5116
haus3	79441
haus5	23354
notch3	4854
gvin1	
c2cd2	25966
nbas	51594
pbrm1	55193
tas1r1	80835
nup98	4928
kiss2	
kiss1	3814
vn2r4	
btk	695
tert	7015
dcst1	
col4a1	1282
col6a5	256076
atoh1	474
cenpc	1060
h2bc21	8349
nrg2	9542
slc22a18	5002
nup153	9972
ibsp	3381
cat1	
tn3	
rdd2	
rdd3	
rdd1	
fgd1	2245
itln1	55600
hamp	57817
hamp2	
surf1	6834
prss29	
il4	3565
alkbh1	8846
galt	2592
serpina3m	
znf250	
try10	
serpina3k	
odam	54959
enam	10117
sycp2	10388
nectin4	81607
omg	4974
mycl	4610
brca2	675
arc2	
dbi	1622
srp9	6726
psmb4	5692
tpd52l2	7165
zyx	7791
glt8d1	
pgap2	27315
timm17b	10245
lrch4	
tmem203	94107
arc3	
pcgf1	84759
map7d1	
eln1	
rab43	
vamp8	8673
angel1	
tob2	10766
bop1	23246
edn3	1908
lmo1	4004
gdf6	392255
krt70	
actr8	
upf2	26019
zc3h6	
rab11fip4	84440
srek1ip1	
azin2	113451
pygo2	90780
pmel	6490
vasp	7408
nolc1	9221
irs2	8660
pam16	51025
sergef	26297
snx21	
wdr55	
mpv17	4358
ubl4a	8266
maf1	84232
hdgfl2	84717
aplnr	187
gnl3	26354
samm50	25813
trappc14	
adck5	
stbd1	8987
phrf1	57661
dctn3	11258
mrpl2	51069
krtcap2	
rbfa	
eno3	2027
nrl	4901
omp	4975
isy1	57461
ctc1	80169
rftn1	
crygdl.43	
plekho2	
fdps	2224
gys2	2998
rbbp6	5930
aven	57099
fam166b	
sltm	
slco1a2	6579
arntl2	56938
mrps26	64949
gpn1	11321
slc29a1	2030
aspdh	
rusc1	23623
gripap1	56850
selenon	57190
mindy4	
tmem17l	200728
plg	5340
pop7	10248
preb	10113
lamtor4	
adad2	
acbd4	
fam210b	
ifngr1	3459
nefm	4741
cnpy4	245812
aup1	550
kansl1l	151050
gpam	57678
lbx1	10660
tigd3	
rab29	8934
micos10	440574
ubn2	254048
nfatc2ip	84901
itgb5	3693
ebp	10682
tdrd1	56165
psmf1	9491
mtdh	92140
them6	
them4	117145
pole3	54107
cnpy3	10695
c1qc	714
slfn13	146857
coil	8161
rida	10247
pqbp1	10084
nudt9	53343
wdr54	
jtb	10899
ubxn2b	137886
snapc2	6618
mterf3	51001
laptm4b	55353
aurkaip1	54998
ptdss1	9791
yipf3	25844
znf407	55628
tmem9b	
tmem263	
dclre1a	9937
zadh2	
gba	2629
pigx	54965
rpl30	6156
mrpl9	65005
lrtm1	
wdr4	10785
c17orf58	
cyc1	1537
otud5	55593
tmem107	84314
ndufb4	4710
cep20	123811
sdc2	6383
uqcrb	7381
nsfl1c	55968
rimoc1	
tmub1	83590
pmvk	10654
timmdc1	51300
msmp	692094
tstd1	100131187
zpbp2	124626
abracl	
mab21l3	
dennd11	
poglut1	56983
dnttip2	30836
pdia5	10954
cfap20	29105
nsmce2	286053
mrps28	28957
actl6b	51412
bhlhe22	27319
znf512b	57473
cenpt	80152
itih3	3699
cd34	947
znf516	9658
proser2	
mki67	4288
gabarap	11337
arhgap8	23779
ogfod3	
zc3h4	
phlpp1	23239
swsap1	126074
noc4l	79050
ccdc186	
dtna	1837
cep68	23177
natd1	
f2rl2	2151
sox15	6665
matn2	4147
iws1	
cep170	9859
fsip1	161835
lrrc73	
cbll1	79872
ccdc33	
ints9	55756
klhl9	55958
tesk1	7016
gin1	
abitram	
wiz	
zbtb22	9278
nodal3.2	
prg4	10216
znf804b	
tnrc18	
znf469	84627
znf804a	91752
zmynd15	84225
znf638	27332
bahcc1	57597
parp14.3	54625
dmp1	1758
dspp	1834
ascl2	430
amh	268
wnt5a	7474
gast	2520
tcfl5	10732
creb3l3	84699
etv7	51513
znf646	
dmrtb1	63948
aebp2	121536
atn1	1822
clasrp	
tasor2	
cda	978
dusp8	1850
m1ap	
nkain4	128414
lipt2	387787
ablim1	3983
znf71	58491
cd99l2	83692
mapre2	10982
btn2a1	11120
dnai1	27019
rpusd4	84881
xpnpep1	7511
kmt5c	84787
zswim9	
nup214	8021
trdn	10345
sp110	3431
kif17	57576
usf3	205717
il10ra	3587
slc38a4	55089
plec	5339
ccdc66	
nkap	79576
fn3k	64122
slc38a1	81539
nipal2	
epor	2057
tlcd3b	83723
akap12	9590
slc27a3	11000
slc35a2	7355
sfxn4	119559
myh11	4629
muc1	4582
tpr	7175
znf585b	
or52r1	
abl2	27
znf521	25925
dntt	1791
cacna2d3	55799
il17ra	23765
lxn	56925
arhgef19	128272
col16a1	1307
foxp3	50943
fcrl5	83416
ccdc42	
tjap1	93643
cdhr5	53841
rab40c	
syt11	23208
cacng5	27091
pknox1	5316
tnfaip3	7128
card18	59082
cfap126	257177
ccdc172	
cdk20	23552
pcdhga3	56112
tnfsf10l	
vwa2	
mamld1	10046
gckr	2646
afap1l2	84632
ankrd35	
npat	4863
nckap5l	57701
ccr2	729230
nol11	25926
snph	9751
pycr3	65263
znf852	
cenpp	401541
tspan2	10100
adamts17	170691
sult1c1	
rrp36	88745
atf7ip	55729
map9	79884
ccdc120	90060
ccdc150	
scaf11	9169
il22ra1	58985
oc90	729330
calca	796
tmem79	84283
spata48	
ovos2	
pgbd4	
pop1	10940
cecr2	27443
ehbp1l1	
lrrc32.2	2615
necab2	54550
aire	326
mrpl55	128308
bclaf3	
c5orf63	
zgrf1	
rnaseh2c	84153
tshz1	10194
umad1	
sprn	503542
shisal1	
synpo2	
krtap10-2	
rasl12	
c7orf50	
ifnlr1	163702
tff3.7	7033
xnf7	
trim69.1	140691
uqcc3	790955
rita1	
cox7a1	1346
cox8a	1351
jrk	8629
cytb	4519
c8orf48	
tdrd15	
tbc1d8	
or2w1	
siglec8	27181
nyap1	222950
pnma2	10687
exoc1l	
sik1	150094
zan	7455
btnl2	56244
asprv1	151516
nlrc5	84166
eda	1896
vwa5b1	
mag	4099
dnhd1	144132
rbm4	5936
gpr33	2856
cldn34	
fpr3	2359
XB6462649 [provisional:ccdc92]	
gpr119	139760
cfap77	
abcc13	150000
has-rs	
aebp1	165
bpifc	254240
col13a1	1305
ago3	192669
ccdc87	
lgals12	85329
ccdc34	91057
siglecl2	
tmem200c	
bpifb2	80341
tmem40	
XB6462796 [provisional:lrmp]	4033
dnai7	55259
ccdc177	
cdyl	9425
prdm11	56981
efcab8	
tmem130	
cfhr2	3080
il17rel	400935
il17re	132014
il17rc	84818
wdr93	
teddm1	
ttc16	
ccdc141	285025
atp6ap1l	
hsd17b1	3292
tlcd2	
parp15	165631
trim7	81786
sbspon	
erich6	
slc22a20p.1	440044
cpn2.2	1370
pnpla1	285848
lingo4	339398
or56a1	
cfap418	157657
itpripl2	
dele1	9812
erp27	121506
spats1	
ap5b1	91056
lrrc43	
cfap43	80217
ccdc105	
nat8.5	9027
tas2r7	50837
nlrp1	22861
ddx3y	8653
abca9	10350
abca10	10349
xilr4	
xilr2	
pgat	
ucp3	7352
gpr52	9293
fbrsl1	
slc9a2l	
tigd4	
pik3r3	8503
bdp1	55814
znf366	167465
ankrd31	
mlip	90523
asb14	
arsh	347527
tcf24	
lrfn4	78999
bpifb4	149954
gpr18	2841
hspg2	3339
abcc6	368
abcc12	94160
abcc10	89845
fksg49	
ano7	50636
znf831	
rbm20	282996
ets1	2113
alox15b	247
cfap221	
relt	84957
znf318	24149
znf154	7710
znf37a	7587
gnmt	27232
zfp1	162239
ppan	56342
p2ry11	5032
vit	5212
nd1	4535
cgas	115004
synpo2l	
ces3.7	
ces3.5	
ces3.1	23491
rnf151	
c5orf15	
adgrf2	
nkain2	154215
serpina6	866
impg1	3617
abcd2	225
arhgap31	57514
rad18	56852
psd	5662
mesp2	145873
rnf223	
cic	23152
loxhd1	125336
psd3	23362
fam227b	
znf839	
shoc1	158401
nhsl2	
prr35	
lrrc27	
sorbs3	10174
amigo2	347902
col17a1	1308
slc10a1	6554
kiaa1614	
znf282	8427
btbd19	
cdhr3	222256
sec16b	89866
xv2r1	
rassf5	83593
lrrc10b	
plcl1	5334
c12orf63	
lrriq1	
slc9a3	6550
nsun5	55695
armh4	
dmc1	11144
sftpa1	653509
cracdl	
adgrf1	266977
ankrd66	
mis18bp1	55320
ranbp3l	202151
myh14	79784
znf581	
fam162b	
col10a1	1300
plekhg2	64857
plekhg3	26030
gprin3	285513
c15orf39	
ifitm10	
sh2d2a	9047
ppp1r3e	
rnf212b	
rgs21	431704
brsk2	9024
tex15	56154
c1orf127	
mdc1	9656
hhla1	10086
vsig10l2	
kiaa1522	
scaf1	58506
itprid1	
gprin2	9721
piwil3	440822
pprc1	23082
itgal	3683
cfap119	
fbrs	64319
arsg	22901
itgad	3681
zbed8	63920
neurl1b	54492
tpbgl	
zfta	65998
acta4	
zbed6	100381270
kcnk17	89822
nupr1	26471
fosp1a	
xfo1-1	
urpta-1	
terc	7012
atp6	4508
atp8	4509
cox3	4514
nd5	4540
nd2	4536
nd3	4537
nd4	4538
nd6	4541
nd4l	4539
bix1.3	
phf23	79142
sgp	
fosp1b	
tyrobp	7305
hcst	10870
xenoxin1	
krt12.6	3859
megs	
tbx6r	
krt55	
tcof1	6949
tlr4	7099
wee1	7465
shroom1	134549
xt6l	
pgq	
pgla	
magainins	
val	
cdkn1b	1027
krt12.2	3859
cops9	
trhr3	
xepsin	
hes5.5	388585
flt1	2321
cntf	1270
h3-5	440093
c10orf53	
fam174a	
dnajc5	80331
esr-5	
1a11	
tmem221	
ripply2.2	134701
krt12.4	3859
mas1l	116511
mmp13	4322
fam110c	642273
xlcof28	
xlcof22	
pabir2	
triqk	
pcdh8l	
epo	2056
atp13a5	
ccl4	6351
ccl20	6364
ccl25	6370
trpm8b	
vxn	
cdh1	999
gatc	283459
pcare	388939
cyp2g1	22952
glis2	84662
gpr21	2844
epb41l4b	54566
col11a2	1302
col22a1	169044
ptprn2	5799
pkr3	
mepce	56257
uxt	8409
enpp7-l	
snx8	29886
c10orf105	
sertm1	
pcp4	5121
rskr	
cox14	84987
filip1l	11259
ccdc162p	
ppy	5539
mocos	55034
pet117	100303755
slc4a2	6522
hbegf	1839
ckap2l	150468
uimc1	51720
sh2b1	25970
nhlrc2	
mtrfr	91574
c4orf48	401115
tmem233	
c4orf46	201725
tomm6	100188893
cdkl4	
blk	640
XB13580952 [provisional]	
unknown	
pyurf	
vepp1	
XB17329841 [provisional]	
XB17329844 [provisional]	
XB17329847 [provisional]	
trim25l	
muc2l	
XB17329856 [provisional]	
arhgap36	158763
rab5d	
XB17329865 [provisional]	
mgc69466	
xdm-w	
ppt2l	
mhc1a-like	
mhc1b-like	
lrrn1-like	
capn8.3	
tff3.2	7033
atp12a-like	
cd79b	974
levi.2	
lamtor3-like	
nodal3.3	
nodal3.4	
nodal5.3	
nodal5.4	
nodal5.5	
hoxc9-like	
rho.2	6010
chrd.2	8646
lmo3	55885
cyp27a1.3	1593
slc26a6.2	65010
lin7c.2	55327
gabrr4.1	
ouro2	
krt-like	
mcidas	345643
selenow2	
cgl.2	
actrt2	140625
cat.3	847
csf1	1435
eln2	
FIM-A.1	
gal3st4.2	79690
gal3st4.3	79690
gal3st4.4	79690
gal3st4.5	79690
il34	146433
lin7b.2	64130
dact4	
XB22041731 [provisional]	
XB22041735 [provisional:rnf220]	
otog	340990
palm3	
th2	
ucn1	
znf84-like	
anxa1.2	301
epn2	22905
g6pc1.3	2538
gal3st4.6	79690
polr3e.1	55718
wdr55l	
krt12.3	3859
krt18.3	3875
krt23	25984
krt52	
krt53	
krt54	
krt56	
krt57	
krt58	
krt60	
krt78.3	196374
krt78.4	196374
krt9.1	3857
krt9.2	3857
chrm1	1128
otogl	283310
scnn1gl	
slc22a20p.2	440044
slc22a8	9376
slc22a8l.2	
scamp5.1	192683
fam183b	
rabep2	79874
tctn3	26123
Xetrov90007999m	
krt24	192666
areg	374
dan4l	
apoc1	341
apoc2	344
hyls1	219844
XB22061507 [provisional]	
XB22061511 [provisional]	
XB22061515 [provisional]	
wasll	
cckbr	887
cgl.1	
guca1a	2978
neu3.2	10825
slc26a3.3	1811
slc26a4.1	5172
slc26a4.2	5172
slc26a4l	
hwa	
vgll4l	
cryba1.2	1411
XB22062350 [provisional:nat2]	
pdcd1l2l	
smpd5l	
xenf	
b3dm27	
XB22062446 [provisional]	
XB22062450 [provisional]	
XB22062454 [provisional]	
XB22062458 [provisional]	
sbk1l2	
sbk1l	
tll2l	
akap7.2	9465
amz2	51321
cx38	
slc13a4	26266
slc39a1l	
ahsgl	
svep1l	
dhfrl	
grm8	2918
has1l	
XB22062963 [provisional:camkv]	
lrrc74a	
slc6a4	6532
grk5l	
slc25a22l	
abcg4	64137
ntn5	
bcl2l13l	
col11a1	1301
ctbp2l	
tfrcl	
rhog	391
mfrpl	
galnt6.3	11226
fmo5.1	2330
XB22063241 [provisional:ly6a2]	
XB22063245 [provisional:fxyd2]	
XB22063249 [provisional]	
ocel1.2	
ost4	
sult6b1.1	391365
sult6b1.2	391365
sult6b1.3	391365
sult6b1.5	391365
sult6b1.6	391365
XB22063306 [provisional:btn1a1]	
XB22063310 [provisional]	
XB22063314 [provisional:yrdc]	
XB22063318 [provisional]	
XB22063322 [provisional:dnajc3]	
rbm12b.1	
rbm12b.3	
rbm12b.4	
rbm12b.5	
rbm12b.6	
xetrov90011961m	
dgkk	139189
dnaaf8	
krasl	
tuba1al	
tuba1cl.2	
ptpn11b	
sema3f	6405
adprm.2	
fam20a.2	54757
tuba1a	7846
XB22063824 [provisional]	
notch4.2	4855
notch4	4855
c2orf80	389073
kcnt2l	
mgc75582	
XB22064002 [provisional]	
hes5.6	388585
hes5.8	388585
hes5.9	388585
hes3	390992
ccdc155l	
ccn1l	
tnfrsf14	8764
lrfn1.2	57622
iappl	
spx1	
sult6b1l	
cyp2a6.10	
stra6l.2	
fcrg	
lrrc8e.2	80131
rny3	6085
serf1b	
zmym1l	
cyp2a6.12	
cela1.2	1990
cela1.3	1990
cela1.4	1990
cela1.5	1990
cnfn.4	84518
cyp2a6.11	
cyp2a6.4	
cyp2a6.5	
lgals1.4	3956
rnf14.4	9604
rnf14.1	9604
rnf14.2	9604
rnf14.3	9604
abo.5	28
abo.6	28
fth1.2	2495
c22orf15	
cltcl1	8218
gpr22l	
gsc2	2928
trim28l	
htr7l	
b3galt5.3	10317
cep55	55165
amer3	
XB22064855 [provisional:znf300]	
XB22064859 [provisional]	
uts2rl	
acp4	93650
tnk2l	
c8orf82	
fgl1l	
fignl2	
nuggc	
nxpe3l.1	
nxpe3l.2	
nxpe3l.3	
nxpe3l.4	
nxpe3l.5	
nxpe3l.6	
nxpe3l.7	
nxpe3l.8	
tankl	
znf883l	
dppa2	151871
gjb3l	
XB22065091 [provisional:unc93a]	
spnl	
unc93a.1	54346
xlcgf26.1l	
post2	
post3	
post4	
post5	
post6	
post7p	
arf11l.2	
arl11l.2	
or5f1l1.1	
or5f1l1.2	
or5f1l1.3	
or5f1l2.1	
or5f1l2.2	
cxcl10	
cxcl11	
cxcl9	
cbm20 [provisional]	
XB22065322 [provisional]	
misp3	
msantdl.1 [provisional]	
msantdl.2 [provisional]	
parp10l	
clca1.2	1179
clca4.1	
clca4.2	
apov1.1	
apov1.2	
cd86	
kif28p	
XB22065601 [provisional]	
XB22065605 [provisional:sprtn]	
XB22065609 [provisional:sprtn]	
XB22065613 [provisional:sprtn]	
XB22065617 [provisional]	
XB22065621 [provisional]	
XB22065625 [provisional]	
XB22065629 [provisional]	
nectin1l1	
nectin1l2.1	
nectin1l2.3	
tsnare1l	
zbed6cl	
znf665l	
c19orf33	
hhipl1l	
homeobox100496651-provisional	
XB22065716 [provisional]	
opn7a	
zfyve1l	
ocm4.10	
ocm4.1	
ocm4.6	
ocm4.7	
ocm4.8	
ocm4.9	
pla2g1bl	
tmprss2.3	
itln1al	
tmprss2.1	
tmprss2.10	
tmprss2.11	
tmprss2.12	
tmprss2.13	
tmprss2.14	
tmprss2.15	
tmprss2.2	
tmprss2.4	
tmprss2.5	
tmprss2.7	
tmprss2.8	
tmprss2.9	
ano10l	
c4orf33.2	
desi2l	
gpr183.2	
h2ax	
h2ax.2	
ndnfl1.1	
ndnfl1.2	
ndnfl2	
rdh20	
retn.1	
retn.2	
tmem229bl	
trpv4l.1	
trpv4l.2	
trpv4l.3	
trpv4l.4	
aadacl3	
abhd12b	
adgrf4	
adm2	
akain1	
akna	
amer1	
apela	
asb10	
bcas1	
bend2	
meiosin	
bicd1	636
c10orf71	
c10orf90	
c11orf24	
c12orf40	
c12orf42	
cfap141	
c1orf94	
c1qtnf7	
c2orf72	
c2orf81	
c3orf62	
c4orf3	
c4orf54	
c7orf31	
c8orf88	
cabp2	51475
capn14	
cblif	
ccdc117	
ccdc137	
ccdc166	
ccdc178	
ccdc86	
cd164	
cd99	
cdca2	
cdkn1c	
ceacam21	
cebpzos	
cend1	
cep126	
cep250	
chrdl2	
ciart	
cntrob	
col26a1	
col7a1	
colca1	
crtc2	
cspg5	
cstf2t	
cxcr2	
cyb561d1	
cyp2c9	
dact3	
dnaaf1	
draxin	
eif3cl	
elp5	
eng	
ermn	
exph5	
faap20	
fam104a	
fam163a	
fam169b	
fam180a	
fam181b	
fam217b	
fndc10	
fsbp	
fyb1	
fyb2	
gabrb2	2561
gcnt7	
gimd1	
glyatl2	
gramd2a	
gtf2ird2b	389524
hla-dpa1	
hsbp1l1	
hsf4	
hsh2d	
il13ra1	
iqcc	
jcad	
kiaa2012	
krt6b	
lcn8	
linc02210-crhr1	
lnp1	
XB22068599 [provisional]	
XB22068604 [provisional]	10606
XB22068609 [provisional]	
XB22068614 [provisional:relt]	
XB22068619 [provisional]	
XB22068624 [provisional]	
lrif1	
lrrc3c	
lrrc46	
lrrc53	
lrrc63	
lrrc71	
lrrc72	
ltk	
mad2l1bp	
magel2	
majin	
mansc1	
mansc4	
map4k1	11184
mbl2	
mdfi	
mrap	
muc22	
ndufv3	
nlrp4	
nobox	
nps	
npw	
npy1r	4886
nrep	
nrtn	
ntsr2	
or4a5	
or51i2	
or5d16	
or5l1	
or5m8	
or6c70	
or6t1	
or7g1	
parm1	
pbxip1	
perm1	
pi16	
pianp	
pigbos1	
pik3c2g	
pirt	
plac8l1	
plvap	
pnma6f	
podxl	
polr2m	
pp2d1	
ppp1r3g	
prop1	
prr18	
prr21	
prr29	
prr36	
prrg4	79056
prrt1b	
prrt3	
prrt4	
pth2	
ptk6	
ptprj	5795
r3hcc1	
rad51ap2	
ramp2	
resf1	
retn	
rims4	140730
rnf186	
rnf212	
rsc1a1	
samd15	
sdr42e2	
sftpa2	
slc9a2	6549
slirp	
smim1	
smim13	
smim18	
smim20	
smim3	
sowahd	
spata22	
spata6	
spats2l	
sprr3	
stmnd1	
stmp1	
supt20hl1	
syce1	
syce3	
synpo	
tas2r39	
tas2r4	
tas2r8	
tespa1	
themis2	
tmem102	
tmem108	
tmem116	
tmem121b	
tmem154	
tmem25	
tmem91	
tmsb10	
tmsb15a	
tnfsf12	
tprn	
tprx1	
tpsb2	
traf1	
trim27	
trpm5	29850
tssc4	
ubash3a	
ugt3a1	
vn1r1	
